Pred_Expl,Expl_1,Expl_2,Expl_3
tourists admire the athletes is same as tourists admired the athletes,the athletes admired the tourists.,,
the authors supported the tourists.,the authors supported the tourist.,,
the tourist is a tourist.,the tourist is not the judges and the manager is not the tourist.,,
the book is either next to the student or the student.,the authors is not the student and the president is not the authors.,,
the doctor mentioned is the doctor mentioned in both contexts.,the doctor mentioned the secretary.,,
the artist was the director.,the artists advised the senator.,,
the bankers admire the judges.,the secretaries admired the bankers.,,
actors stopped the manager is a rephrasing of manager stopped the actors.,the actors stopped the managers.,,
students by the university saw the professor.,the students saw the professors.,,
the artist is supported by the president.,the artist encouraged the president.,,
the author encouraging the student is the same as the author encouraging the author.,the lawyers encouraged the author.,,
the president and the presidents are the same thing.,the secretaries is not the presidents and the presidents is not the senators.,,
the secretary helped the students is a rephrasing of the secretary helped the students.,the secretaries helped the student.,,
the artist admire the author is a rephrasing of the author by the artist.,the author admired the professor.,,
the actor and the doctors are two different people.,the actors is not the senator and the senator is not the doctors.,,
the manager is an athlete.,the banker supported the athlete.,,
the judge mentioned the judge mentioned the judge.,the judge mentioned the bankers.,,
"the sentences are the same, but are different. the sentences are different.",the senator is not the tourists and the tourists is not the judge.,,
the actor is called the actor.,the secretary called the actor.,,
the manager is a person who helps the manager.,the banker is not the artist and the artist is not the manager.,,
the scientists mentioned next to the manager are the manager.,the scientists is not the manager and the judges is not the scientists.,,
the authors are the judges.,the authors introduced the judge.,,
the scientist is a scientist.,the banker advised the scientist.,,
